,postalCode,RestCount,afact,popsum,NP,RMSP,VALP,HINCP
3752,67133,1,1.0,6379.0,2.0,6.0,200000.0,64250.0
3753,67152,1,1.0,9541.0,2.0,6.0,130000.0,49700.0
3754,67156,3,1.0,15269.0,2.0,6.0,150000.0,52600.0
3755,67202,2,1.0,1393.0,2.0,5.0,300000.0,62000.0
3756,67203,1,1.0,31287.0,2.0,5.04,297000.0,62320.0
3757,67205,1,1.0,16811.0,2.0,6.0,225000.0,70000.0
3758,67206,1,1.0,15186.0,2.0,5.0,225000.0,58300.0
3759,67207,3,1.0,26978.0,2.0,5.916,202100.0,63750.2
3760,67209,1,1.0,13654.0,2.0,5.938,229650.0,69504.0
3761,67211,1,1.0,20644.0,2.0,5.002,299800.0,62004.5
3762,67212,2,1.0,44707.00000000001,2.0,5.817,238725.0,68536.0
3763,67213,3,1.0,21368.0,2.0,5.0,300000.0,62000.0
3764,67214,2,1.0,16542.0,2.0,5.000000000000001,287775.0,61396.90000000001
3765,67216,1,1.0,24041.0,2.0,5.69,231000.0,63552.5
3766,67218,2,1.0,22772.0,2.0,5.800000000000002,209125.0,63263.5
3767,67226,1,1.0,17757.0,2.0,5.0,225000.0,58300.0
3768,67301,1,1.0,13556.0,2.0,6.0,140000.0,52700.0
3769,67335,1,1.0,3671.0,2.0,6.0,140000.0,52700.0
3770,67337,2,1.0,13493.0,2.0,6.0,140000.0,52700.0
3771,67401,3,1.0,51499.0,2.0,6.0,150000.0,51800.0
3772,67410,1,1.0,10141.0,2.0,6.0,150000.0,51800.0
3773,67420,1,1.0,4721.0,2.0,6.0,150000.0,51800.0
3774,67431,1,1.0,2471.0,2.0,6.0,150000.0,51800.0
3775,67456,1,1.0,4736.0,2.0,6.0,150000.0,51973.0
3776,67460,1,1.0,15168.0,2.0,6.0,150000.0,52000.0
3777,67501,2,1.0,27212.0,2.0,6.0,150000.0,52000.0
3778,67502,2,1.0,23739.0,2.0,6.0,150000.0,52000.0
3779,67505,1,1.0,2457.0,2.0,6.0,150000.0,52000.0
3780,67530,3,1.0,19699.0,2.0,6.0,130000.0,49700.0
3781,67554,1,1.0,4334.0,2.0,6.0,150000.0,52000.0
3782,67601,2,1.0,23797.0,2.0,6.0,145000.0,51200.0
3783,67801,1,1.0,30559.0,2.0,6.0,140000.0,51400.0
3784,67846,4,1.0,33696.0,2.0,6.0,140000.0,51400.0
3785,67901,3,1.0,22073.0,2.0,6.0,140000.0,51400.0
3786,67951,1,1.0,4981.0,2.0,6.0,140000.0,51400.0
3787,68005,1,1.0,22132.0,2.0,6.0,194500.0,65000.0
3788,68008,1,1.0,12285.0,2.0,5.0,180000.0,52800.0
3789,68025,4,1.0,30376.0,2.0,5.0,180000.0,52800.0
3790,68028,2,1.0,10839.0,2.0,6.0,194500.0,65000.0
3791,68046,1,1.0,25191.0,2.0,6.0,194500.0,65000.0
3792,68102,6,1.0,6102.0,2.0,6.0,168365.0,62975.25
3793,68104,1,1.0,34664.0,2.0,6.0,210000.0,64300.0
3794,68105,1,1.0,23842.0,2.0,6.0,155000.0,62550.0
3795,68106,3,1.0,19936.0,2.0,6.0,155000.0,62550.0
3796,68107,2,1.0,29491.0,2.0,6.0,155000.0,62550.0
3797,68108,1,1.0,14664.0,2.0,6.0,155000.0,62550.0
3798,68112,1,1.0,11508.0,2.0,5.989999999999998,209700.0,64185.0
3799,68114,2,1.0,16928.0,2.0,6.0,200000.0,70600.0
3800,68116,1,1.0,25429.0,2.0,6.0,200000.0,70600.0
3801,68118,1,1.0,9389.0,2.0,6.0,202940.0,70413.8
3802,68127,2,1.0,21117.0,2.0,6.0,230000.0,68700.0
3803,68128,5,1.0,17784.0,2.0,6.0,194500.0,65000.0
3804,68130,1,1.0,17972.0,2.0,6.0,230000.0,68700.0
3805,68131,1,1.0,12302.0,2.0,6.000000000000001,200485.0,63997.25000000001
3806,68134,3,1.0,28257.0,2.0,6.0,200000.0,70600.0
3807,68137,2,1.0,24921.0,2.0,6.0,230000.0,68700.0
3808,68138,2,1.0,12013.0,2.0,6.0,194500.0,65000.0
3809,68144,3,1.0,24233.0,2.0,6.0,230000.0,68700.0
3810,68147,1,1.0,10351.0,2.0,6.0,193710.0,64951.0
3811,68154,2,1.0,22692.0,2.0,6.0,200000.0,70600.0
3812,68164,2,1.0,27387.0,2.0,6.0,200000.0,70600.0
3813,68310,1,1.0,14546.0,2.0,6.0,135500.0,50065.0
3814,68370,1,1.0,2075.0,2.0,6.0,135500.0,50065.0
3815,68434,1,1.0,8576.0,2.0,6.0,135500.0,50065.0
3816,68467,2,1.0,9338.0,2.0,6.0,135500.0,50065.0
3817,68502,1,1.0,26238.0,2.0,6.0,190075.0,63410.20999999999
3818,68505,2,1.0,15137.0,2.0,6.0,170000.0,56930.0
3819,68508,4,1.0,14475.0,2.0,6.0,170000.0,56930.0
3820,68510,1,1.0,20514.0,2.0,6.0,170375.0,57051.05
3821,68512,1,1.0,11659.0,2.0,6.0,195000.0,65000.0
3822,68516,2,1.0,38956.0,2.0,6.0,195000.0,65000.0
3823,68601,4,1.0,28185.0,2.0,6.0,149637.5,51756.625
3824,68701,2,1.0,30670.0,2.0,6.0,150000.0,51800.0
3825,68776,2,1.0,15447.0,2.0,6.0,150000.0,51800.0
3826,68801,1,1.0,30005.0,2.0,6.0,150000.0,51000.0
3827,68845,3,1.0,19523.0,2.0,6.0,160000.0,52000.0
3828,68847,2,1.0,16504.0,2.0,6.0,160000.0,52000.0
3829,68901,1,1.0,26354.0,2.0,6.0,160000.0,52000.0
3830,69101,2,1.0,29904.0,2.0,6.0,150000.0,52200.0
3831,69153,1,1.0,5769.0,2.0,6.0,150000.0,52200.0
3832,69162,1,1.0,7765.0,2.0,6.0,145000.0,51200.0
3833,69337,1,1.0,7365.0,2.0,6.0,145000.0,51200.0
3834,69341,1,1.0,11165.0,2.0,6.0,145000.0,51200.0
3835,69361,2,1.0,17999.0,2.0,6.0,145000.0,51200.0
3836,70002,1,1.0,18879.0,2.0,6.0,180000.0,60000.0
3837,70003,1,1.0,40150.0,2.0,6.0,179760.0,59932.0
3838,70005,1,1.0,24339.0,2.0,6.0,180000.0,60000.0
3839,70006,3,1.0,15703.0,2.0,6.0,180000.0,60000.0
3840,70052,3,1.0,3795.0,2.0,6.0,145000.0,54200.0
3841,70056,1,1.0,39082.0,2.0,6.0,200000.0,68000.0
3842,70058,1,1.0,39887.0,2.0,6.0,181520.0,62721.44
3843,70062,2,1.0,17095.0,2.0,6.0,153000.0,52350.0
3844,70065,1,1.0,51116.00000000001,2.0,6.000000000000001,150030.00000000006,51508.50000000001
3845,70068,2,1.0,34101.0,2.0,6.0,145000.0,54200.0
3846,70072,1,1.0,56344.0,2.0,6.0,164415.0,57835.63000000001
3847,70080,1,1.0,1556.0,2.0,6.0,145000.0,54200.0
3848,70094,1,1.0,31669.0,2.0,6.0,200000.0,68000.0
3849,70112,4,1.0,3655.0,2.0,5.396000000000001,160000.0,53168.0
3850,70115,4,1.0,31695.000000000004,2.0,5.729000000000001,160000.0,55832.00000000001
3851,70116,1,1.0,11507.0,2.0,5.380000000000001,160000.0,53040.0
3852,70118,5,1.0,33008.0,2.0,5.553999999999999,159998.0,54430.2
3853,70119,1,1.0,36228.0,2.0,5.0760000000000005,159924.0,50539.6
3854,70124,1,1.0,16824.0,2.0,6.0,159000.0,57100.0
3855,70128,1,1.0,17113.0,2.0,6.0,159000.0,57100.0
3856,70130,8,1.0,14064.0,2.0,5.88,160000.0,57040.0
3857,70301,5,1.0,43036.999999999985,2.0,6.0,130144.0,52243.2
3858,70345,1,1.0,9754.0,2.0,6.0,130000.0,52200.0
3859,70380,2,1.0,22928.0,2.0,6.0,130000.0,50471.0
3860,70392,1,1.0,8456.0,2.0,6.0,130000.0,50300.0
3861,70394,1,1.0,14328.0,2.0,6.0,130000.0,52200.0
3862,70401,4,1.0,20415.0,2.0,6.0,125000.0,48000.0
3863,70403,2,1.0,26011.000000000004,2.0,6.000000000000001,126275.0,48358.02
3864,70422,1,1.0,13797.0,2.0,6.0,129900.0,49375.92
3865,70427,1,1.0,20033.0,2.0,5.999999999999999,125000.0,48129.2
3866,70433,4,1.0,31133.000000000004,2.0,6.0,125236.0,51813.2
3867,70435,1,1.0,16603.0,2.0,6.0,125000.0,51788.6
3868,70448,1,1.0,24851.0,2.0,6.0,137803.0,52928.4
3869,70454,1,1.0,24954.0,2.0,6.0,125000.0,48000.0
3870,70458,5,1.0,35077.0,2.0,6.0,184000.0,57000.0
3871,70460,3,1.0,22096.0,2.0,6.0,184000.0,57000.0
3872,70461,1,1.0,27818.0,2.0,6.0,184000.0,57000.0
3873,70471,1,1.0,21383.0,2.0,6.0,134027.0,52595.6
3874,70501,1,1.0,31358.0,2.0,6.0,161690.0,55140.32
3875,70503,1,1.0,27816.0,2.0,5.999999999999999,229100.0,66764.8
3876,70506,2,1.0,41163.000000000015,2.0,6.0,163040.0,55373.12000000001
3877,70508,6,1.0,34810.0,2.0,6.0,230000.0,66920.0
3878,70510,1,1.0,25313.0,2.0,6.0,130000.0,49700.0
3879,70517,2,1.0,26500.0,2.0,6.0,130220.0,50324.2
3880,70518,2,1.0,12297.0,2.0,6.0,210500.0,63679.10000000001
3881,70520,1,1.0,18405.0,2.0,6.0,140170.0,51410.2
3882,70538,1,1.0,14844.0,2.0,6.0,130000.0,50300.0
3883,70544,1,1.0,11677.0,2.0,6.0,130000.0,50300.0
3884,70548,2,1.0,10353.0,2.0,6.0,130000.0,49700.0
3885,70560,3,1.0,42022.0,2.0,6.0,130000.0,50291.0
3886,70570,2,1.0,38987.0,2.0,6.0,150000.0,52000.0
3887,70592,2,1.0,18878.0,2.0,5.999999999999999,220800.0,65353.76
3888,70601,5,1.0,32384.0,2.0,6.0,150000.0,52600.0
3889,70605,4,1.0,32741.0,2.0,6.0,150000.0,52600.0
3890,70607,1,1.0,25560.0,2.0,6.0,150000.0,52600.0
3891,70611,2,1.0,19256.0,2.0,6.0,140000.0,50000.0
3892,70634,1,1.0,25125.0,2.0,5.999999999999999,140000.0,50034.19999999999
3893,70663,1,1.0,28150.0,2.0,6.0,140000.0,50000.0
3894,70665,2,1.0,10743.0,2.0,6.0,140000.0,50000.0
3895,70668,1,1.0,6424.0,2.0,6.0,140000.0,50000.0
3896,70737,4,1.0,38643.0,2.0,6.0,150000.0,53700.0
3897,70764,1,1.0,17584.0,2.0,6.0,140000.0,53100.0
3898,70767,1,1.0,14914.0,2.0,6.0,140000.0,53100.0
3899,70769,2,1.0,36084.0,2.0,6.0,150000.0,53700.0
3900,70778,1,1.0,2291.0,2.0,6.0,150000.0,53700.0
3901,70785,1,1.0,20979.0,2.0,6.0,150000.0,55020.0
3902,70791,2,1.0,24918.0,2.0,6.0,199520.0,69448.16
3903,70805,1,1.0,29909.0,2.0,6.0,183380.0,63220.08
3904,70806,2,1.0,28706.0,2.0,6.0,170000.0,58100.0
3905,70807,1,1.0,20377.0,2.0,6.0,200000.0,69580.0
3906,70808,1,1.0,32504.0,2.0,6.0,168200.0,57776.0
3907,70809,3,1.0,25050.0,2.0,6.0,150710.0,54627.8
3908,70810,5,1.0,37980.000000000015,2.0,6.000000000000001,140030.00000000006,52705.4
3909,70811,1,1.0,13676.0,2.0,6.0,200000.0,69580.0
3910,70814,1,1.0,14514.0,2.0,6.0,183530.0,63277.48
3911,70815,2,1.0,30075.0,2.0,6.0,170000.0,58100.0
3912,70816,2,1.0,43194.0,2.0,6.0,152330.0,54919.4
3913,70817,1,1.0,31192.0,2.0,6.0,140000.0,52700.0
3914,70818,1,1.0,9649.0,2.0,6.0,200000.0,69580.0
3915,70820,1,1.0,17222.0,2.0,6.0,147050.0,53969.0
3916,71040,1,1.0,10268.0,2.0,6.0,150000.0,51000.0
3917,71082,1,1.0,5119.0,2.0,6.0,145000.0,51200.0
3918,71103,1,1.0,7813.0,2.0,6.0,145000.0,51200.0
3919,71105,1,0.999,21885.092999999997,1.998,5.643,178705.0,54298.20000000001
3920,71106,1,1.0,34814.0,2.0,5.105,230025.0,59076.0
3921,71111,1,1.0,38456.0,2.0,6.0,150000.0,51800.0
3922,71112,1,1.0,31358.0,2.0,6.0,150000.0,51800.0
3923,71118,1,1.0,24761.0,2.0,5.0,240000.0,60000.0
3924,71203,4,1.0,37105.0,2.0,6.0,150000.0,52200.0
3925,71280,1,1.0,3647.0,2.0,6.0,153380.0,52132.4
3926,71282,1,1.0,11070.0,2.0,6.0,160000.0,52000.0
3927,71291,1,1.0,32644.0,2.0,6.0,150000.0,52200.0
3928,71322,1,1.0,6969.000000000001,2.0,6.0,136877.5,50248.825
3929,71351,1,1.0,11502.0,2.0,5.999999999999999,135545.0,50067.35
3930,71360,1,1.0,35361.0,2.0,6.0,139887.5,50294.125
3931,71483,1,1.0,11294.0,2.0,6.0,135500.0,50065.0
3932,71603,1,1.0,34343.0,2.0,6.0,149800.0,54963.84
3933,71635,1,1.0,12348.0,2.0,6.0,125000.0,48000.0
3934,71639,1,1.0,6579.0,2.0,6.0,125000.0,48000.0
3935,71653,1,1.0,5152.0,2.0,6.0,125000.0,48000.0
3936,71654,1,1.0,4671.0,2.0,6.0,125000.0,48000.0
3937,71701,3,1.0,20286.0,2.0,6.0,145000.0,54200.0
3938,71730,1,1.0,32213.0,2.0,6.0,145000.0,54200.0
3939,71742,1,1.0,5980.0,2.0,6.0,145000.0,54200.0
3940,71753,2,1.0,16848.0,2.0,6.0,145000.0,54200.0
3941,71822,1,1.0,8925.0,2.0,6.0,130000.0,52200.0
3942,71854,3,1.0,36438.0,2.0,6.0,130000.0,52200.0
3943,71909,1,1.0,15507.999999999998,2.0,6.0,146510.0,52897.3
3944,71913,2,1.0,43436.0,2.0,6.0,150000.0,53700.0
3945,71943,1,1.0,4821.0,2.0,5.999999999999999,136000.0,52650.0
3946,72015,1,1.0,27307.0,2.0,6.0,140200.0,51472.4
3947,72022,2,1.0,14270.0,2.0,6.0,140000.0,51400.0
3948,72023,2,1.0,35026.0,2.0,6.0,131960.0,49984.2
3949,72024,1,1.0,3777.0,2.0,6.0,130620.0,49718.6
3950,72032,2,1.0,31436.0,2.0,6.0,130000.0,49700.0
3951,72034,3,1.0,44723.0,2.0,6.0,130000.0,49700.0
3952,72106,1,1.0,5376.0,2.0,6.0,130000.0,49700.0
3953,72113,1,1.0,21273.0,2.0,6.0,150000.0,52600.0
3954,72116,3,1.0,21431.0,2.0,6.0,150000.0,52600.0
3955,72131,1,1.0,4631.0,2.0,6.0,144760.0,51545.0
3956,72143,3,1.0,35169.000000000015,2.0,6.000000000000001,140010.00000000006,50002.2
3957,72150,1,1.0,12006.0,2.0,6.0,150000.0,55020.0
3958,72173,1,1.0,9078.0,2.0,6.0,130040.0,49701.2
3959,72201,3,1.0,1024.0,2.0,6.0,150000.0,52000.0
3960,72204,1,1.0,32505.0,2.0,6.0,150000.0,52000.0
3961,72206,1,1.0,25624.0,2.0,6.0,149030.0,52240.60000000001
3962,72207,2,1.0,10344.0,2.0,6.0,150000.0,52000.0
3963,72211,2,1.0,21288.0,2.0,5.999999999999999,150000.0,52100.2
3964,72212,1,1.0,12705.0,2.0,6.0,150000.0,52048.6
3965,72223,1,1.0,19890.0,2.0,5.999999999999999,149999.99999999994,52203.4
3966,72227,1,1.0,11462.0,2.0,6.0,150000.0,52000.0
3967,72301,1,1.0,26069.0,2.0,6.0,135500.0,50065.0
3968,72315,2,1.0,23966.0,2.0,6.0,135500.0,50065.0
3969,72335,2,1.0,20121.0,2.0,6.0,140000.0,50300.0
3970,72396,1,1.0,13734.0,2.0,6.0,140000.0,50300.0
3971,72401,7,1.0,53767.00000000001,2.0,6.000000000000001,159975.50000000006,51998.06500000001
3972,72404,2,1.0,23482.0,2.0,6.0,159510.0,51961.3
3973,72437,1,1.0,3272.0,2.0,6.0,138562.5,50306.875
3974,72450,4,1.0,36033.0,2.0,6.0,160000.0,52000.0
3975,72501,1,1.0,25099.0,2.0,6.0,150000.0,52200.0
3976,72513,1,1.0,2856.0,2.0,6.0,150000.0,52200.0
3977,72543,1,1.0,12535.0,2.0,6.0,150000.0,52200.0
3978,72560,1,1.0,8754.0,2.0,6.0,150000.0,52200.0
3979,72601,3,1.0,30163.0,2.0,6.0,150000.0,51000.0
3980,72616,1,1.0,10441.0,2.0,6.0,150000.0,51000.0
3981,72653,1,1.0,28560.0,2.0,6.0,150000.0,51000.0
3982,72701,3,1.0,39782.0,2.0,6.0,150000.0,51800.0
3983,72703,1,1.0,28261.0,2.0,5.999999999999999,150000.0,51798.4
3984,72712,8,1.0,40933.0,2.0,6.0,145000.0,51200.0
3985,72719,1,1.0,8975.0,2.0,6.0,145000.0,51200.0
3986,72727,1,1.0,5658.0,2.0,6.0,150000.0,51603.2
3987,72730,1,1.0,7585.0,2.0,6.0,150000.0,51800.0
3988,72736,1,1.0,6208.0,2.0,6.0,145000.0,51200.0
3989,72745,1,1.0,11376.0,2.0,6.0,145000.0,51200.0
3990,72756,2,1.0,38455.0,2.0,6.0,145035.0,51198.6
3991,72758,1,1.0,33487.0,2.0,6.0,145000.0,51200.0
3992,72761,2,1.0,21211.0,2.0,6.0,145040.0,51204.8
3993,72762,1,1.0,35342.0,2.0,6.0,149480.0,51737.6
3994,72764,5,1.0,50230.0,2.0,6.000000000000001,149465.0,51735.8
3995,72801,1,1.0,18685.0,2.0,6.0,130000.0,50300.0
3996,72802,4,1.0,20973.0,2.0,6.0,130000.0,50300.0
3997,72830,1,1.0,14896.0,2.0,6.0,130000.0,50300.0
3998,72834,1,1.0,10565.0,2.0,6.0,130060.0,50314.4
3999,72901,4,1.0,21591.0,2.0,6.0,140000.0,53100.0
4000,72903,7,1.0,26148.0,2.0,6.0,140000.0,53100.0
4001,72908,1,1.0,13378.0,2.0,6.0,140000.0,53100.0
4002,72916,2,1.0,7131.0,2.0,6.0,140000.0,53100.0
4003,72923,1,1.0,4735.0,2.0,6.0,140000.0,53100.0
4004,72944,1,1.0,2919.0,2.0,6.0,140000.0,52938.8
4005,72949,1,1.0,10177.0,2.0,6.0,139780.0,52647.2
4006,72956,4,1.0,34074.0,2.0,6.0,140000.0,53100.0
4007,73003,2,1.0,20617.0,2.0,6.0,250000.0,77000.0
4008,73005,1,1.0,9541.0,2.0,6.0,175000.0,60000.0
4009,73007,1,1.0,2178.0,2.0,6.0,238200.0,72988.0
4010,73013,1,1.0,43933.0,2.0,5.916000000000001,260935.0,76463.0
4011,73018,2,1.0,19936.0,2.0,6.0,240000.0,64800.0
4012,73034,6,1.0,39872.0,2.0,6.0,240350.0,73719.0
4013,73044,2,1.0,20226.0,2.0,6.0,200000.0,60000.0
4014,73045,1,1.001,10388.378,2.002,6.726000000000001,261690.0,82413.28
4015,73054,1,1.0,4189.0,2.0,6.348000000000001,247300.0,77648.0
4016,73064,2,1.0,20611.0,2.0,6.0,140000.0,50000.0
4017,73069,2,1.0,23912.0,2.0,6.0,150000.0,52600.0
4018,73071,2,1.0,36711.0,2.0,6.0,150000.0,52600.0
4019,73072,2,1.0,42797.0,2.0,6.0,154410.0,53197.8
4020,73075,1,1.0,9519.0,2.0,5.0,180000.0,52800.0
4021,73078,1,1.0,7786.0,2.0,6.0,140150.0,50036.0
4022,73089,1,1.0,11522.0,2.0,6.0,240000.0,64800.0
4023,73096,1,1.0,13037.0,2.0,6.0,150000.0,52200.0
4024,73099,8,1.0,57492.0,2.0,6.0,140000.0,50000.0
4025,73102,2,1.0,3858.0,2.0,5.973,273294.0,67389.92
4026,73103,7,1.0,4315.0,2.0,5.0,392000.0,80000.0
4027,73105,1,1.0,5210.0,2.0,5.0,392000.0,80000.0
4028,73106,3,1.0,13581.0,2.0,5.247000000000001,361866.0,76798.88
4029,73107,1,1.0,26561.000000000004,2.0,5.964,189232.0,61844.0
4030,73108,1,1.0,15350.0,2.0,6.0,206820.0,62799.92000000001
4031,73110,3,1.0,32666.0,2.0,7.0,275000.0,90000.0
4032,73112,3,1.0,30943.0,2.0,5.645,261710.0,68390.0
4033,73116,2,1.0,9241.0,2.0,5.502000000000002,290596.0,70964.0
4034,73118,4,1.0,13571.0,2.0,5.0,392000.0,80000.0
4035,73119,4,1.0,31347.0,2.0,6.0,198540.0,62244.24000000001
4036,73120,1,1.0,34824.0,2.0,5.540000000000001,296660.0,73715.0
4037,73127,1,1.0,24077.0,2.0,6.0,177330.0,59991.0
4038,73128,2,1.0,4200.0,2.0,6.0,155120.0,54158.0
4039,73130,1,1.0,19439.0,2.0,6.996,274980.0,89908.16
4040,73132,2,1.0,26432.0,2.0,6.0,190000.0,62000.0
4041,73134,2,1.0,4312.0,2.0,6.0,231400.0,72350.0
4042,73139,1,1.001,17270.253,2.002,6.006,208890.0,60286.2
4043,73149,2,1.0,4643.0,2.0,6.0,270000.0,67040.0
4044,73159,2,1.0,30350.0,2.0,6.0,178740.0,59018.6
4045,73160,5,1.0,53666.0,2.0,6.0,150000.0,52600.0
4046,73162,1,1.0,27758.0,2.0,6.0,190000.0,62000.0
4047,73170,1,1.0,35343.0,2.0,6.0,150000.0,52600.0
4048,73401,5,1.0,34927.000000000015,2.0,5.001000000000001,180014.50000000003,52812.2
4049,73505,5,1.0,49809.0,2.0,6.0,240000.0,74000.0
4050,73521,1,1.0,21636.0,2.0,6.0,150000.0,52200.0
4051,73533,2,1.0,28434.0,2.0,6.0,175000.0,60000.0
4052,73557,1,1.0,427.0,2.0,6.0,175000.0,60000.0
4053,73572,1,1.0,3699.0000000000014,2.0,6.0,175390.00000000006,60084.00000000001
4054,73601,1,1.0,10299.0,2.0,6.0,150000.0,52200.0
4055,73644,3,1.0,14147.0,2.0,6.0,150000.0,52200.0
4056,73701,1,1.0,24808.0,2.0,6.0,140000.0,53100.0
4057,73737,1,1.0,3367.0,2.0,6.0,160000.0,52000.0
4058,73742,1,1.0,3824.0,2.0,6.0,160000.0,52000.0
4059,73750,1,1.0,7025.0,2.0,6.0,160000.0,52000.0
4060,73942,1,1.0,12953.0,2.0,6.0,160000.0,52000.0
4061,74006,1,1.0,25750.0,2.0,6.0,130000.0,50900.0
4062,74008,2,1.0,22461.0,2.0,6.0,209935.0,67294.0
4063,74010,1,1.0,10501.0,2.0,5.999999999999999,169920.0,58085.60000000001
4064,74011,1,1.0,25448.0,2.0,6.0,250000.0,72000.0
4065,74012,5,1.0,57526.0,2.0,6.0,250000.0,72000.0
4066,74014,1,1.0,34579.0,2.0,6.0,225875.0,70070.0
4067,74019,2,1.0,17648.0,2.0,6.0,225000.0,70000.0
4068,74021,1,1.0,17359.0,2.0,6.0,255545.0,69446.1
4069,74023,1,1.0,11741.000000000002,2.0,6.0,172550.0,58261.5
4070,74033,1,1.0,10163.0,2.0,6.0,165000.0,62000.0
4071,74037,2,1.0,15159.0,2.0,6.0,165000.0,62000.0
4072,74055,6,1.0,38680.000000000015,2.0,6.0,257040.00000000003,70000.00000000001
4073,74059,2,1.0,5476.0,2.0,6.0,171800.0,58214.0
4074,74063,3,1.0,29808.0,2.0,6.0,164510.0,61844.6
4075,74066,2,1.0,31060.0,2.0,6.0,164850.0,61848.20000000001
4076,74074,4,1.0,29184.0,2.0,6.0,170000.0,58100.0
4077,74075,2,1.0,23866.0,2.0,6.0,169280.0,57980.0
4078,74079,2,1.0,4504.0,2.0,6.000000000000001,197750.0,59857.5
4079,74103,3,1.0,2692.0,2.0,6.0,230160.0,66932.32
4080,74104,1,1.0,12724.0,2.0,6.0,230000.0,66920.0
4081,74105,3,1.0,26547.0,2.0,6.0,230000.0,66920.0
4082,74112,2,1.0,20684.0,2.0,6.0,230000.0,66920.0
4083,74120,1,1.0,4940.000000000001,2.0,6.000000000000001,232240.0,67092.48
4084,74128,1,1.0,12675.999999999998,2.0,6.0,248720.0,71674.88
4085,74133,5,1.0,43414.0,2.0,6.0,239540.0,69343.16
4086,74136,1,1.0,30703.0,2.0,6.0,230000.0,66920.0
4087,74137,1,1.0,25737.0,2.0,6.0,241660.0,69881.64
4088,74145,1,1.0,17402.0,2.0,6.0,230000.0,66920.0
4089,74146,3,1.0,15498.0,2.0,6.0,250000.0,72000.0
4090,74301,1,1.0,11840.0,2.0,6.0,145000.0,51200.0
4091,74344,2,1.0,14412.0,2.0,6.0,145000.0,51200.0
4092,74354,5,1.0,18126.0,2.0,6.0,145000.0,51200.0
4093,74401,3,1.0,17476.0,2.0,5.0,225000.0,58300.0
4094,74403,2,1.0,30709.0,2.0,5.0,225000.0,58300.0
4095,74436,1,1.0,5078.0,2.0,5.1560000000000015,225000.00000000003,60125.2
4096,74467,2,1.0,14995.0,2.0,5.0,225000.0,58300.0
4097,74469,1,1.0,2531.0,2.0,5.0,225000.0,58300.0
4098,74525,1,1.0,10112.0,2.0,6.0,194500.0,65000.0
4099,74601,3,1.0,20257.0,2.0,6.0,140000.0,53100.0
4100,74631,1,1.0,7709.0,2.0,6.0,140000.0,53100.0
4101,74653,1,1.0,3892.0,2.0,6.0,140000.0,53100.0
4102,74701,2,1.0,22365.0,2.0,6.0,194500.0,65000.0
4103,74820,1,1.0,30802.0,2.0,5.872999999999998,192658.5,63450.6
4104,74851,1,1.0,9805.0,2.0,5.999999999999999,196550.0,59489.4
4105,74859,1,1.0,6221.0,2.0,6.0,170000.0,58100.0
4106,74864,1,1.0,5274.0,2.0,6.0,200000.0,60000.0
4107,74868,2,1.0,13152.0,2.0,6.0,170000.0,58100.0
4108,74965,1,1.0,5170.0,2.0,6.0,150000.0,51800.0
4109,75002,3,1.0,63139.99999999999,2.0,6.0,250000.0,70938.34999999999
4110,75006,7,1.0,46364.0,2.0,4.724,254300.0,77287.20000000001
4111,75007,4,1.0,51624.00000000001,2.0,5.957999999999999,185768.0,66188.20000000001
4112,75010,2,1.0,21607.0,2.0,6.0,184040.0,66196.0
4113,75019,4,1.0,38666.0,2.0,6.0,347000.0,99406.0
4114,75020,3,1.0,21872.0,2.0,6.0,140000.0,50000.0
4115,75023,1,1.0,45452.0,2.0,6.0,259310.0,70810.6
4116,75024,5,1.0,36039.000000000015,2.0,6.0,250592.00000000003,73472.2
4117,75025,1,1.0,50926.0,2.0,5.999999999999999,256660.0,72771.59999999999
4118,75028,1,1.0,42226.0,2.0,6.965,248250.0,78695.5
4119,75032,2,1.0,27986.0,2.0,6.0,150000.0,52600.0
4120,75034,9,1.0,72723.0,2.0,7.0,358250.0,100340.0
4121,75035,1,1.0,47553.0,2.0,7.0,350000.0,101000.0
4122,75038,5,1.0,27802.0,2.0,5.0,165000.0,55000.0
4123,75039,2,1.0,11031.999999999998,2.0,5.645999999999999,284510.0,84070.0
4124,75040,1,1.0,59406.0,2.0,6.0,185070.0,61703.5
4125,75041,1,1.0,30700.0,2.0,6.0,199920.0,67968.0
4126,75042,2,1.0,37881.0,2.0,5.999999999999999,193590.0,64730.9
4127,75043,1,1.0,58093.99999999999,2.0,5.999999999999999,195395.0,66717.0
4128,75044,2,1.0,40811.000000000015,2.0,5.9940000000000015,190300.00000000003,62852.60000000001
4129,75050,2,1.0,41041.0,2.0,5.0,138139.99999999994,54039.615
4130,75051,2,1.0,39285.0,2.0,5.0,143952.5,58628.25
4131,75052,2,1.0,88996.0,2.0,5.358,161647.0,60105.0
4132,75056,3,1.0,47851.99999999999,2.0,6.706,310546.0,90193.6
4133,75057,2,1.0,12900.0,2.0,6.0,200000.0,70300.0
4134,75060,2,1.0,45980.0,1.972,4.999999999999999,141840.0,55048.98
4135,75061,4,1.0,53442.0,1.9809999999999999,5.0,157500.0,55176.555
4136,75062,5,1.0,44537.0,2.0,5.0,165000.0,55000.0
4137,75063,6,1.0,35090.0,2.0,6.0,350000.0,100000.0
4138,75065,2,1.0,10748.0,2.0,6.0,230000.0,90400.0
4139,75067,3,1.0,60982.0,2.0,6.0,202100.0,70715.8
